date,series_id,value
2004-11-03,RRPONTSYD,NA
2004-11-04,RRPONTSYD,NA
2004-11-05,RRPONTSYD,NA
2004-11-08,RRPONTSYD,NA
2004-11-09,RRPONTSYD,NA
2004-11-10,RRPONTSYD,NA
2004-11-11,RRPONTSYD,NA
2004-11-12,RRPONTSYD,NA
2004-11-15,RRPONTSYD,NA
2004-11-16,RRPONTSYD,NA
2004-11-17,RRPONTSYD,NA
2004-11-18,RRPONTSYD,NA
2004-11-19,RRPONTSYD,NA
2004-11-22,RRPONTSYD,NA
2004-11-23,RRPONTSYD,NA
2004-11-24,RRPONTSYD,NA
2004-11-25,RRPONTSYD,NA
2004-11-26,RRPONTSYD,NA
2004-11-29,RRPONTSYD,NA
2004-11-30,RRPONTSYD,NA
2004-12-01,RRPONTSYD,NA
2004-12-02,RRPONTSYD,NA
2004-12-03,RRPONTSYD,NA
2004-12-06,RRPONTSYD,NA
2004-12-07,RRPONTSYD,NA
2004-12-08,RRPONTSYD,NA
2004-12-09,RRPONTSYD,NA
2004-12-10,RRPONTSYD,NA
2004-12-13,RRPONTSYD,NA
2004-12-14,RRPONTSYD,NA
2004-12-15,RRPONTSYD,NA
2004-12-16,RRPONTSYD,NA
2004-12-17,RRPONTSYD,NA
2004-12-20,RRPONTSYD,NA
2004-12-21,RRPONTSYD,NA
2004-12-22,RRPONTSYD,NA
2004-12-23,RRPONTSYD,NA
2004-12-24,RRPONTSYD,NA
2004-12-27,RRPONTSYD,NA
2004-12-28,RRPONTSYD,NA
2004-12-29,RRPONTSYD,NA
2004-12-30,RRPONTSYD,NA
2004-12-31,RRPONTSYD,NA
2005-01-03,RRPONTSYD,NA
2005-01-04,RRPONTSYD,NA
2005-01-05,RRPONTSYD,NA
2005-01-06,RRPONTSYD,NA
2005-01-07,RRPONTSYD,NA
2005-01-10,RRPONTSYD,NA
2005-01-11,RRPONTSYD,NA
2005-01-12,RRPONTSYD,NA
2005-01-13,RRPONTSYD,NA
2005-01-14,RRPONTSYD,NA
2005-01-17,RRPONTSYD,NA
2005-01-18,RRPONTSYD,NA
2005-01-19,RRPONTSYD,NA
2005-01-20,RRPONTSYD,NA
