date,series_id,value
1998-03-26,BAMLC0A0CM,0.73
1998-03-27,BAMLC0A0CM,0.73
1998-03-30,BAMLC0A0CM,0.72
1998-03-31,BAMLC0A0CM,0.72
1998-04-01,BAMLC0A0CM,0.72
1998-04-02,BAMLC0A0CM,0.72
1998-04-03,BAMLC0A0CM,0.74
1998-04-06,BAMLC0A0CM,0.73
1998-04-07,BAMLC0A0CM,0.74
1998-04-08,BAMLC0A0CM,0.72
1998-04-09,BAMLC0A0CM,0.73
1998-04-10,BAMLC0A0CM,NA
1998-04-13,BAMLC0A0CM,0.72
1998-04-14,BAMLC0A0CM,0.72
1998-04-15,BAMLC0A0CM,0.72
1998-04-16,BAMLC0A0CM,0.72
1998-04-17,BAMLC0A0CM,0.72
1998-04-20,BAMLC0A0CM,0.73
1998-04-21,BAMLC0A0CM,0.74
1998-04-22,BAMLC0A0CM,0.74
1998-04-23,BAMLC0A0CM,0.72
1998-04-24,BAMLC0A0CM,0.72
1998-04-27,BAMLC0A0CM,0.72
1998-04-28,BAMLC0A0CM,0.72
1998-04-29,BAMLC0A0CM,0.72
1998-04-30,BAMLC0A0CM,0.72
1998-05-01,BAMLC0A0CM,0.71
1998-05-04,BAMLC0A0CM,0.71
1998-05-05,BAMLC0A0CM,0.72
1998-05-06,BAMLC0A0CM,0.72
1998-05-07,BAMLC0A0CM,0.72
1998-05-08,BAMLC0A0CM,0.72
1998-05-11,BAMLC0A0CM,0.71
1998-05-12,BAMLC0A0CM,0.72
1998-05-13,BAMLC0A0CM,0.72
1998-05-14,BAMLC0A0CM,0.71
1998-05-15,BAMLC0A0CM,0.7
1998-05-18,BAMLC0A0CM,0.71
1998-05-19,BAMLC0A0CM,0.7
1998-05-20,BAMLC0A0CM,0.71
1998-05-21,BAMLC0A0CM,0.71
1998-05-22,BAMLC0A0CM,0.71
1998-05-25,BAMLC0A0CM,0.71
1998-05-26,BAMLC0A0CM,0.7
1998-05-27,BAMLC0A0CM,0.7
1998-05-28,BAMLC0A0CM,0.7
1998-05-29,BAMLC0A0CM,0.7
1998-05-31,BAMLC0A0CM,0.71
1998-06-01,BAMLC0A0CM,0.72
1998-06-02,BAMLC0A0CM,0.72
1998-06-03,BAMLC0A0CM,0.72
1998-06-04,BAMLC0A0CM,0.72
1998-06-05,BAMLC0A0CM,0.72
1998-06-08,BAMLC0A0CM,0.72
1998-06-09,BAMLC0A0CM,0.72
1998-06-10,BAMLC0A0CM,0.72
1998-06-11,BAMLC0A0CM,0.73
1998-06-12,BAMLC0A0CM,0.73
1998-06-15,BAMLC0A0CM,0.73
1998-06-16,BAMLC0A0CM,0.73
1998-06-17,BAMLC0A0CM,0.73
1998-06-18,BAMLC0A0CM,0.72
1998-06-19,BAMLC0A0CM,0.73
1998-06-22,BAMLC0A0CM,0.72
1998-06-23,BAMLC0A0CM,0.73
1998-06-24,BAMLC0A0CM,0.73
1998-06-25,BAMLC0A0CM,0.73
1998-06-26,BAMLC0A0CM,0.73
1998-06-29,BAMLC0A0CM,0.73
1998-06-30,BAMLC0A0CM,0.75
1998-07-01,BAMLC0A0CM,0.77
1998-07-02,BAMLC0A0CM,0.77
1998-07-03,BAMLC0A0CM,0.77
1998-07-06,BAMLC0A0CM,0.76
1998-07-07,BAMLC0A0CM,0.76
1998-07-08,BAMLC0A0CM,0.76
1998-07-09,BAMLC0A0CM,0.76
1998-07-10,BAMLC0A0CM,0.79
1998-07-13,BAMLC0A0CM,0.79
1998-07-14,BAMLC0A0CM,0.8
1998-07-15,BAMLC0A0CM,0.79
1998-07-16,BAMLC0A0CM,0.79
1998-07-17,BAMLC0A0CM,0.8
1998-07-20,BAMLC0A0CM,0.81
1998-07-21,BAMLC0A0CM,0.82
1998-07-22,BAMLC0A0CM,0.83
1998-07-23,BAMLC0A0CM,0.84
1998-07-24,BAMLC0A0CM,0.86
1998-07-27,BAMLC0A0CM,0.76
1998-07-28,BAMLC0A0CM,0.74
1998-07-29,BAMLC0A0CM,0.77
1998-07-30,BAMLC0A0CM,0.79
1998-07-31,BAMLC0A0CM,0.82
1998-08-03,BAMLC0A0CM,0.81
1998-08-04,BAMLC0A0CM,0.81
1998-08-05,BAMLC0A0CM,0.81
1998-08-06,BAMLC0A0CM,0.82
1998-08-07,BAMLC0A0CM,0.81
1998-08-10,BAMLC0A0CM,0.82
1998-08-11,BAMLC0A0CM,0.82
1998-08-12,BAMLC0A0CM,0.83
1998-08-13,BAMLC0A0CM,0.82
1998-08-14,BAMLC0A0CM,0.83
1998-08-17,BAMLC0A0CM,0.83
1998-08-18,BAMLC0A0CM,0.84
1998-08-19,BAMLC0A0CM,0.84
1998-08-20,BAMLC0A0CM,0.85
1998-08-21,BAMLC0A0CM,0.86
1998-08-24,BAMLC0A0CM,0.87
1998-08-25,BAMLC0A0CM,0.87
1998-08-26,BAMLC0A0CM,0.88
1998-08-27,BAMLC0A0CM,0.89
1998-08-28,BAMLC0A0CM,1
1998-08-31,BAMLC0A0CM,1.27
1998-09-01,BAMLC0A0CM,1.25
1998-09-02,BAMLC0A0CM,1.26
1998-09-03,BAMLC0A0CM,1.26
1998-09-04,BAMLC0A0CM,1.26
1998-09-07,BAMLC0A0CM,1.25
1998-09-08,BAMLC0A0CM,1.23
1998-09-09,BAMLC0A0CM,1.25
1998-09-10,BAMLC0A0CM,1.26
1998-09-11,BAMLC0A0CM,1.26
1998-09-14,BAMLC0A0CM,1.25
1998-09-15,BAMLC0A0CM,1.24
1998-09-16,BAMLC0A0CM,1.26
1998-09-17,BAMLC0A0CM,1.25
1998-09-18,BAMLC0A0CM,1.25
1998-09-21,BAMLC0A0CM,1.24
1998-09-22,BAMLC0A0CM,1.25
1998-09-23,BAMLC0A0CM,1.26
1998-09-24,BAMLC0A0CM,1.27
1998-09-25,BAMLC0A0CM,1.27
1998-09-28,BAMLC0A0CM,1.27
1998-09-29,BAMLC0A0CM,1.3
1998-09-30,BAMLC0A0CM,1.32
1998-10-01,BAMLC0A0CM,1.32
1998-10-02,BAMLC0A0CM,1.35
1998-10-05,BAMLC0A0CM,1.36
1998-10-06,BAMLC0A0CM,1.35
1998-10-07,BAMLC0A0CM,1.35
1998-10-08,BAMLC0A0CM,1.34
1998-10-09,BAMLC0A0CM,1.36
1998-10-12,BAMLC0A0CM,1.37
1998-10-13,BAMLC0A0CM,1.38
1998-10-14,BAMLC0A0CM,1.39
1998-10-15,BAMLC0A0CM,1.41
1998-10-16,BAMLC0A0CM,1.4
1998-10-19,BAMLC0A0CM,1.41
1998-10-20,BAMLC0A0CM,1.41
1998-10-21,BAMLC0A0CM,1.41
1998-10-22,BAMLC0A0CM,1.4
1998-10-23,BAMLC0A0CM,1.37
1998-10-26,BAMLC0A0CM,1.4
1998-10-27,BAMLC0A0CM,1.39
1998-10-28,BAMLC0A0CM,1.4
1998-10-29,BAMLC0A0CM,1.43
1998-10-30,BAMLC0A0CM,1.46
1998-10-31,BAMLC0A0CM,1.48
1998-11-02,BAMLC0A0CM,1.46
1998-11-03,BAMLC0A0CM,1.47
1998-11-04,BAMLC0A0CM,1.47
1998-11-05,BAMLC0A0CM,1.44
1998-11-06,BAMLC0A0CM,1.43
1998-11-09,BAMLC0A0CM,1.42
1998-11-10,BAMLC0A0CM,1.41
1998-11-11,BAMLC0A0CM,1.41
1998-11-12,BAMLC0A0CM,1.41
1998-11-13,BAMLC0A0CM,1.42
1998-11-16,BAMLC0A0CM,1.41
1998-11-17,BAMLC0A0CM,1.39
1998-11-18,BAMLC0A0CM,1.4
1998-11-19,BAMLC0A0CM,1.4
1998-11-20,BAMLC0A0CM,1.39
1998-11-23,BAMLC0A0CM,1.38
